STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IE05: Southern,2024,104.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IE06: Eastern and Midland,2024,121.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IS00: Ísland,2024,24.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC1: Piemonte,2024,340.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC2: Valle d’Aosta/Vallée d’Aoste,2024,11.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC3: Liguria,2024,131.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC4: Lombardia,2024,700.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF1: Abruzzo,2024,105.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF2: Molise,2024,26.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF3: Campania,2024,373.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF4: Puglia,2024,290.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF5: Basilicata,2024,39.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF6: Calabria,2024,112.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITG1: Sicilia,2024,274.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITG2: Sardegna,2024,126.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH1: Provincia Autonoma di Bolzano/Bozen,2024,36.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH2: Provincia Autonoma di Trento,2024,40.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH3: Veneto,2024,361.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH4: Friuli-Venezia Giulia,2024,85.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH5: Emilia-Romagna,2024,341.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI1: Toscana,2024,313.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI2: Umbria,2024,68.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI3: Marche,2024,122.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI4: Lazio,2024,426.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LT01: Sostinės regionas,2024,43.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LT02: Vidurio ir vakarų Lietuvos regionas,2024,103.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LU00: Luxembourg,2024,24.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LV00: Latvija,2024,101.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,MK00: Severna Makedonija,2024,89.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,MT00: Malta,2024,39.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL11: Groningen,2024,39.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL12: Friesland (NL),2024,48.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL13: Drenthe,2024,34.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL21: Overijssel,2024,75.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL22: Gelderland,2024,164.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL23: Flevoland,2024,33.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL32: Noord-Holland,2024,274.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL34: Zeeland,2024,27.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL35: Utrecht,2024,116.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL36: Zuid-Holland,2024,281.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL41: Noord-Brabant,2024,193.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL42: Limburg (NL),2024,70.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO02: Innlandet,2024,7.8,u: low reliability,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO06: Trøndelag,2024,8.3,u: low reliability,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO07: Nord-Norge,2024,7.6,u: low reliability,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO08: Oslo og Viken,2024,50.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO09: Agder og Sør-Østlandet,2024,13.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NO0A: Vestlandet,2024,27.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL21: Małopolskie,2024,255.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL22: Śląskie,2024,242.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL41: Wielkopolskie,2024,303.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL42: Zachodniopomorskie,2024,106.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL43: Lubuskie,2024,62.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL51: Dolnośląskie,2024,212.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL52: Opolskie,2024,72.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL61: Kujawsko-pomorskie,2024,149.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL62: Warmińsko-mazurskie,2024,102.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL63: Pomorskie,2024,177.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL71: Łódzkie,2024,172.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL72: Świętokrzyskie,2024,101.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL81: Lubelskie,2024,191.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL82: Podkarpackie,2024,109.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL84: Podlaskie,2024,139.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL91: Warszawski stołeczny,2024,311.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PL92: Mazowiecki regionalny,2024,212.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT11: Norte,2024,223.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT15: Algarve,2024,38.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT19: Centro (PT),2024,92.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT1A: Grande Lisboa,2024,126.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT1B: Península de Setúbal,2024,45.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT1C: Alentejo,2024,26.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT1D: Oeste e Vale do Tejo,2024,50.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT20: Região Autónoma dos Açores,2024,12.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,PT30: Região Autónoma da Madeira,2024,10.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO11: Nord-Vest,2024,100.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO12: Centru,2024,104.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO21: Nord-Est,2024,231.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO22: Sud-Est,2024,92.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO31: Sud-Muntenia,2024,128.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO32: Bucureşti-Ilfov,2024,65.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO41: Sud-Vest Oltenia,2024,100.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RO42: Vest,2024,43.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RS11: Beogradski region,2024,100.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RS12: Region Vojvodine,2024,98.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RS21: Region Sumadije i Zapadne Srbije,2024,115.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,RS22: Region Juzne i Istocne Srbije,2024,76.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE11: Stockholm,2024,117.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE12: Östra Mellansverige,2024,54.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE21: Småland med öarna,2024,31.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE22: Sydsverige,2024,55.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE23: Västsverige,2024,82.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE31: Norra Mellansverige,2024,32.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE32: Mellersta Norrland,2024,11.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SE33: Övre Norrland,2024,16.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SI03: Vzhodna Slovenija,2024,54.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SI04: Zahodna Slovenija,2024,63.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SK01: Bratislavský kraj,2024,55.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SK02: Západné Slovensko,2024,104.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SK03: Stredné Slovensko,2024,96.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,SK04: Východné Slovensko,2024,97.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,TR10: İstanbul,2024,1108.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR21: Tekirdağ, Edirne, Kırklareli",2024,131.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR22: Balıkesir, Çanakkale",2024,154.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,TR31: İzmir,2024,310.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR32: Aydın, Denizli, Muğla",2024,287.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR33: Manisa, Afyonkarahisar, Kütahya, Uşak",2024,253.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR41: Bursa, Eskişehir, Bilecik",2024,269.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR42: Kocaeli, Sakarya, Düzce, Bolu, Yalova",2024,274.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,TR51: Ankara,2024,312.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR52: Konya, Karaman",2024,191.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR61: Antalya, Isparta, Burdur",2024,288.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR62: Adana, Mersin",2024,266.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR63: Hatay, Kahramanmaraş, Osmaniye",2024,204.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR71: Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2024,118.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR72: Kayseri, Sivas, Yozgat",2024,181.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR81: Zonguldak, Karabük, Bartın",2024,75.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR82: Kastamonu, Çankırı, Sinop",2024,68.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR83: Samsun, Tokat, Çorum, Amasya",2024,248.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TR90: Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2024,331.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRA1: Erzurum, Erzincan, Bayburt",2024,82.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRA2: Ağrı, Kars, Iğdır, Ardahan",2024,86.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRB1: Malatya, Elazığ, Bingöl, Tunceli",2024,120.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRB2: Van, Muş, Bitlis, Hakkari",2024,102.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRC1: Gaziantep, Adıyaman, Kilis",2024,161.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRC2: Şanlıurfa, Diyarbakır",2024,166.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"TRC3: Mardin, Batman, Şırnak, Siirt",2024,69.7,,
