STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2017,196.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2018,200.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2019,206.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2020,209.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2021,207.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2022,226.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2023,231.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BE: Belgium,2024,228.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2010,120.6,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2011,110.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2012,103.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2013,109.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2014,111.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2015,107.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2016,108.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2017,109.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2018,104.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2019,95.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2020,94.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2021,95.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2022,100.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2023,103.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2024,108.6,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2010,185.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2011,181.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2012,185.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2013,186.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2014,190.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2015,197.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2016,202.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2017,196.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2018,194.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2019,196.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2020,194.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2021,212.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2022,234.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2023,236.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2024,247.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2010,18.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2011,17.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2012,14.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2013,15.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2014,17.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2015,17.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2016,14.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2017,15.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2018,17.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2019,18.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2020,18.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2021,16.5,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2022,19.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2023,18.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2024,16.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2010,223.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2011,240.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2012,252.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2013,244.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2014,243.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2015,245.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2016,263.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2017,260.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2018,254.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2019,253.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2020,251.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2021,237.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2022,237.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2023,230.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2024,241.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2010,1259.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2011,1295.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2012,1287.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2013,1270.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2014,1262.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2015,1244.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2016,1253.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2017,1245.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2018,1205.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2019,1180.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2020,1066.5,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2021,1035.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2022,1063.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2023,1055.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2024,1002.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2010,58.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2011,57.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2012,58.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2013,60.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2014,59.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2015,60.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2016,61.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2017,58.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2018,56.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2019,61.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2020,62.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2021,64.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2022,65.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2023,71.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2024,70.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2010,14.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2011,13.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2012,13.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2013,15.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2014,15.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2015,18.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2016,19.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2017,18.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2018,18.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2019,19.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2020,18.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2021,18.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2022,19.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2023,23.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2024,23.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2010,379.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2011,367.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2012,351.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2013,341.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2014,334.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2015,338.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2016,347.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2017,346.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2018,344.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2019,340.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2020,341.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2021,333.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2022,327.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2023,334.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2024,336.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2010,905.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2011,896.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2012,920.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2013,930.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2014,934.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2015,952.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2016,981.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2017,962.0,,
